target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,mean_v2_gamma,v2_prior_agreement_rate,v2_proto_agreement_rate,v2_both_agreement_rate,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
91,21,SAS-Cert-v2-full,10,60,60,0.0,0.6243637204170227,0.6243637204170227,37.461822509765625,0.6243637084960938,0.398201584815979,0.4323800504207611,0.3258529603481293,0.7240545749664307,3.98267924785614,0.6243637204170227,0.699999988079071,0.7666666507720947,0.699999988079071,0,0,0.8571428571428571,0.8529411764705883,0.8528174936921784,0.7116968698517299,0.9607843137254901,0.36929689165082685,0.10142456463405064,0.1978379487991333,0.7058823529411765,0.8275862068965517,1.0,0.878048780487805
91,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.22867777943611145,0.2321484088897705,0.23214839398860931,0.46082615852355957,2.344848608970642,0.8471292853355408,1.0,1.0,1.0,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8366013071895424,0.6289386067841743,0.1514952949115208,0.3204022943973541,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8205128205128205
91,22,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.21240629255771637,0.215820774435997,0.21527452766895294,0.4276808202266693,2.344848608970642,0.8471292853355408,1.0,1.0,1.0,0,0,0.8285714285714286,0.8251633986928104,0.8250000000000001,0.6546052631578947,0.8300653594771241,0.657760794184318,0.1905373522213527,0.32936206459999084,0.7058823529411765,0.8000000000000002,0.9444444444444444,0.85
91,22,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.8471292853355408,0.8471292853355408,50.8277587890625,0.8471293131510417,0.2266286015510559,0.23001056909561157,0.23047637939453125,0.45710498094558716,2.344848608970642,0.8471292853355408,1.0,1.0,1.0,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8366013071895424,0.6277039157521093,0.1492880548749651,0.31941306591033936,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8205128205128205
91,22,SAS-Cert-v2-full,10,60,60,0.0,0.8471292853355408,0.8471292853355408,50.8277587890625,0.8471293131510417,0.2600882649421692,0.2551431357860565,0.2560219168663025,0.5161101818084717,2.344848608970642,0.8471292853355408,1.0,1.0,1.0,0,0,0.7714285714285715,0.7696078431372549,0.7697368421052632,0.540983606557377,0.869281045751634,0.5940627848665381,0.17408626675605776,0.3291968107223511,0.7058823529411765,0.7500000000000001,0.8333333333333334,0.7894736842105262
91,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3554580509662628,0.35390740633010864,0.35390740633010864,0.7093654870986938,8.314463043212891,0.7533871531486511,0.8833333253860474,0.8999999761581421,0.8833333253860474,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8823529411764706,0.5959112801225768,0.1762554441179548,0.2874033749103546,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8205128205128205
91,23,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.36985448002815247,0.36716392636299133,0.37658852338790894,0.7464430332183838,8.314463043212891,0.7533871531486511,0.8833333253860474,0.8999999761581421,0.8833333253860474,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8954248366013071,0.5875440707625885,0.13738169159208025,0.2900599241256714,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8205128205128205
91,23,SAS-Cert-v2-no-adapter,10,60,60,0.0,0.7533871531486511,0.7533871531486511,45.20322799682617,0.7533871332804362,0.4089089035987854,0.40056312084198,0.3647296130657196,0.7736384868621826,8.314463043212891,0.7533871531486511,0.8833333253860474,0.8999999761581421,0.8833333253860474,0,0,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.8725490196078431,0.49923522824999034,0.11461503165108816,0.31530362367630005,0.8235294117647058,0.7999999999999999,0.7777777777777778,0.7999999999999999
91,23,SAS-Cert-v2-full,10,60,60,0.0,0.7533871531486511,0.7533871531486511,45.20322799682617,0.7533871332804362,0.3198501765727997,0.32007667422294617,0.32844778895378113,0.6482979655265808,8.314463043212891,0.7533871531486511,0.8833333253860474,0.8999999761581421,0.8833333253860474,0,0,0.8285714285714286,0.826797385620915,0.8273026315789473,0.6557377049180327,0.8562091503267972,0.4976028286744862,0.1689209290913173,0.29216325283050537,0.7647058823529411,0.8125,0.8888888888888888,0.8421052631578948
91,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3239349126815796,0.40267157554626465,0.40267154574394226,0.7266064882278442,3.921904492378235,0.6703160405158997,0.7833333611488342,0.800000011920929,0.7833333611488342,0,0,0.8857142857142857,0.8823529411764706,0.8833333333333333,0.7697368421052632,0.9346405228758169,0.4347861237036269,0.12283181633268085,0.2188308984041214,0.7647058823529411,0.8666666666666666,1.0,0.9
