target_subject,seed,baseline_macro_f1,baseline_balanced_accuracy,softweight_macro_f1,softweight_balanced_accuracy,softar_macro_f1,delta_macro_f1_softweight_vs_naive,delta_balanced_accuracy_softweight_vs_naive,delta_ece_softweight_vs_naive,delta_nll_softweight_vs_naive,delta_macro_f1_softweight_vs_softar,content_score_mean,content_score_std,content_score_p10,content_score_p90,style_score_mean,style_score_std,style_score_p10,style_score_p90,physio_score_mean,physio_score_std,physio_score_p10,physio_score_p90,artifact_safe_score_mean,artifact_safe_score_std,artifact_safe_score_p10,artifact_safe_score_p90,artifact_risk_raw_mean,artifact_risk_raw_std,artifact_risk_raw_p10,artifact_risk_raw_p90,sas_score_mean,sas_score_std,sas_score_p10,sas_score_p90,aug_frac_bad_artifact,aug_frac_bad_content,aug_frac_bad_physio,aug_frac_clean,artifact_p90_reject_fraction,clean_content_score_mean,clean_artifact_risk_raw_mean
92,20,0.7655328798185941,0.7663636363636364,0.7863636363636364,0.7863636363636364,0.7871376811594203,0.020830756545042295,0.020000000000000018,0.02744362328914883,-0.05901331100288976,-0.0007740447957839125,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,448.68723505123984,868.8791916360899,0.03130530770868063,1054.5648925781254,0.5000000014901161,0.17176594763049785,0.28734693825244906,0.7500000298023224,0.2,0.2,0.2,0.4,0.1,0.34183673541992904,277.91209106445314
92,21,0.7298850574712643,0.7327272727272727,0.7298850574712643,0.7327272727272727,0.7298850574712643,0.0,0.0,-0.04991790874207272,-0.047723985680228675,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,581.0411341582216,1256.1163652058483,0.026457443460822107,1586.1661499023442,0.5000000014901161,0.18131846269308344,0.29969388246536255,0.7810204327106476,0.2,0.2,0.2,0.4,0.1,0.3336734728887677,263.1000267028809
92,22,0.8027972027972028,0.8009090909090909,0.8027972027972028,0.8009090909090909,0.8027972027972028,0.0,0.0,0.07565315226291086,-0.04115124486012972,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,474.6637659739284,853.1609387542011,0.05875401198863984,1429.6904907226572,0.5000000011920929,0.17060980220881125,0.28959185183048247,0.7469388008117676,0.2,0.2,0.2,0.4,0.1,0.3846938787959516,280.5576431274414
92,23,0.9145454545454546,0.9145454545454546,0.8934240362811792,0.8945454545454545,0.9145454545454546,-0.021121418264275382,-0.020000000000000018,-0.021459909195595595,0.0012064074755548937,-0.021121418264275382,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,330.63606449463407,453.01537713513704,0.101225907728076,802.2472656250006,0.5000000035762787,0.16416829855620338,0.32010205984115603,0.7118367314338685,0.2,0.2,0.2,0.4,0.1,0.3826530654914677,276.64954833984376
92,24,0.8485964104924069,0.8463636363636364,0.8485964104924069,0.8463636363636364,0.8708791208791209,0.0,0.0,-0.005972043630924642,-0.010826881460758997,-0.022282710386714033,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,307.5953735790681,413.99598964206285,0.026163242384791376,1000.738153076172,0.5000000014901161,0.16866528994404625,0.28826530873775486,0.7297959268093109,0.2,0.2,0.2,0.4,0.1,0.3642857136204839,262.9599418640137
93,20,0.5996732026143792,0.6013071895424837,0.5996732026143792,0.6013071895424837,0.5996732026143792,0.0,0.0,0.01873304503304618,0.01898851547538416,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,433.75921636745335,841.4541343008368,0.19746983200311663,1016.5307128906254,0.5000000047683716,0.16386662809044647,0.2906122475862503,0.7156122267246247,0.2,0.2,0.2,0.4,0.1,0.40000000409781933,268.26674423217776
93,21,0.5584524810765349,0.576797385620915,0.5333333333333333,0.5473856209150327,0.5584524810765349,-0.025119147743201564,-0.02941176470588225,0.021917856165340976,0.12372805704903911,-0.025119147743201564,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,566.1972687157802,1221.4008090631103,0.25410632938146593,1567.6208618164064,0.4999999979138374,0.18408310260355012,0.29775510132312777,0.7762245059013367,0.2,0.2,0.2,0.4,0.1,0.33979591988027097,257.2089111328125
93,22,0.5714285714285715,0.5718954248366013,0.5916666666666667,0.6045751633986928,0.5916666666666667,0.020238095238095166,0.0326797385620915,0.03295920065471103,0.039101805270914,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,463.31706064801665,832.8376102053195,0.24681674987077712,1378.7264892578135,0.500000002682209,0.17498843153179627,0.30346937477588654,0.8184694051742554,0.2,0.2,0.2,0.4,0.1,0.362244900688529,273.9245864868164
93,23,0.49275362318840576,0.5522875816993464,0.48751076658053405,0.5212418300653594,0.48751076658053405,-0.005242856607871715,-0.03104575163398704,0.010065696069172514,-0.027655764202451305,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,320.2271449134685,437.9568896523618,0.17181450724601746,777.1057128906256,0.5000000023841857,0.17638486585332924,0.29061225354671477,0.7672449171543122,0.2,0.2,0.2,0.4,0.1,0.35918367821723224,268.8759490966797
93,24,0.5424836601307189,0.5441176470588236,0.4852941176470588,0.4869281045751634,0.4852941176470588,-0.057189542483660094,-0.057189542483660205,0.0012432413441795243,-0.035294687932951874,0.0,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,0.5000000023469329,0.29450754591962947,0.10000000298023225,0.8999999880790711,299.51263026850296,402.6263422117636,0.226855006814003,957.4327148437502,0.5000000020861626,0.17649002897065252,0.3043877571821213,0.7527550995349884,0.2,0.2,0.2,0.4,0.1,0.3387755128555,255.9125991821289
