target_subject,seed,rejected_v1_1,E_embed,E_proto,E_pred,E_content,D_band,D_cov,E_physio,D_style,E_style,artifact_score,label,subject,augmentation_type,raw_CE_loss
100,20,False,0.9998902082443237,0.06557673215866089,-1.9252579477324616e-06,0.6610169410705566,196.0948944091797,1.531746745109558,0.22033898532390594,140.6457061767578,0.9322034120559692,2.1548726558685303,1,100,time_crop,
100,20,False,0.9999716281890869,0.0664944052696228,-2.0140475953667192e-07,0.8305084705352783,4.973869323730469,0.2184334248304367,0.8305084705352783,119.45169067382812,0.9661017060279846,0.8187203407287598,1,100,frequency_mask,
100,20,False,0.9997504353523254,0.06668436527252197,-1.6051308193709701e-06,0.49152541160583496,542.3543701171875,15.672175407409668,0.08474576473236084,190.33473205566406,0.8135592937469482,0.8656139969825745,1,100,channel_dropout,
100,20,False,0.9997761845588684,0.06876683235168457,-1.0836344699782785e-05,0.5593220591545105,133.43479919433594,1.216848611831665,0.35593220591545105,127.52587127685547,0.9491525292396545,0.86338871717453,1,100,mild_frequency_mixup,
100,21,True,0.9999918937683105,0.08687257766723633,-0.0,1.0,10.500872611999512,0.8581387996673584,0.7627118825912476,234.96629333496094,0.6440678238868713,3.884453535079956,1,100,gaussian_noise,
100,21,False,0.9989825487136841,0.0797376036643982,-0.0,0.5762711763381958,0.0,3.003879968117157e-13,0.9661017060279846,234.73858642578125,0.6610169410705566,2.760589122772217,1,100,time_shift,
100,21,True,0.9998276233673096,0.08686470985412598,-0.0,0.8305084705352783,142.41404724121094,1.23268723487854,0.3050847351551056,244.68157958984375,0.6101694703102112,3.225820541381836,1,100,time_crop,
100,21,False,0.9997060298919678,0.08926326036453247,-0.0,0.7627118825912476,101.82758331298828,2.3767776489257812,0.49152541160583496,233.2255096435547,0.6779661178588867,2.6284899711608887,1,100,frequency_mask,
100,21,False,0.9998882412910461,0.08831280469894409,-0.0,0.9152542352676392,535.6459350585938,16.603918075561523,0.11864406615495682,297.0914306640625,0.35593220591545105,2.464369535446167,1,100,channel_dropout,
100,21,False,0.9998467564582825,0.08833420276641846,-0.0,0.8813559412956238,139.90664672851562,1.170367956161499,0.33898305892944336,235.6590118408203,0.6271186470985413,2.6469314098358154,1,100,mild_frequency_mixup,
100,21,False,0.9999739527702332,0.03427761793136597,5.0550568175822264e-08,0.8135592937469482,10.787878036499023,0.7366412878036499,0.7457627058029175,291.84906005859375,0.38983049988746643,2.0678744316101074,0,100,gaussian_noise,
100,21,False,0.993391215801239,0.06318032741546631,1.1920928244535389e-07,0.4406779706478119,0.0,2.618836950681741e-13,1.0,292.14654541015625,0.37288135290145874,1.049182653427124,0,100,time_shift,
100,21,False,0.9998494982719421,0.038489460945129395,1.1920928244535389e-07,0.7118644118309021,110.4901351928711,1.3549696207046509,0.4576271176338196,288.6722106933594,0.4237288236618042,1.3876372575759888,0,100,time_crop,
100,21,False,0.9900946617126465,-0.0025307536125183105,-0.11007951200008392,0.0,508.08013916015625,2.488262414932251,0.1525423675775528,325.0645751953125,0.2542372941970825,0.9535624384880066,0,100,frequency_mask,
100,21,False,0.9992838501930237,0.03762608766555786,-0.0,0.49152541160583496,443.1690368652344,16.26616859436035,0.18644067645072937,335.0460205078125,0.22033898532390594,0.9896377921104431,0,100,channel_dropout,
100,21,False,0.9998124837875366,0.03361988067626953,2.779313845735487e-08,0.6610169410705566,157.57652282714844,1.0956707000732422,0.2881355881690979,291.2326354980469,0.4067796468734741,0.9218627214431763,0,100,mild_frequency_mixup,
100,21,False,0.9999465346336365,0.00650709867477417,-5.789723218185827e-06,0.5932203531265259,11.627262115478516,1.144808053970337,0.6779661178588867,273.2869567871094,0.49152541160583496,1.814029335975647,0,100,gaussian_noise,
100,21,False,0.9983686804771423,0.003623068332672119,-0.00021274451864883304,0.06779661029577255,0.0,6.079325953235737e-13,0.8813559412956238,273.120849609375,0.508474588394165,0.8493698835372925,0,100,time_shift,
100,21,False,0.9997549653053284,-0.0001679062843322754,-0.00019149691797792912,0.22033898532390594,111.3430404663086,1.2951761484146118,0.4406779706478119,280.36956787109375,0.4406779706478119,1.5145416259765625,0,100,time_crop,
100,21,False,0.999254047870636,0.008237719535827637,-3.4714332286966965e-05,0.16949152946472168,51.83139419555664,1.8724534511566162,0.5762711763381958,274.19232177734375,0.47457626461982727,0.8026901483535767,0,100,frequency_mask,
100,21,False,0.9996002912521362,-0.0015596747398376465,-0.00038712157402187586,0.10169491171836853,695.0465698242188,17.017349243164062,0.033898305147886276,328.583740234375,0.23728813230991364,0.8136304616928101,0,100,channel_dropout,
100,21,False,0.9998732209205627,0.005677759647369385,-1.8383229871687945e-07,0.508474588394165,141.1288604736328,1.1372623443603516,0.32203391194343567,276.1636962890625,0.4576271176338196,0.793761134147644,0,100,mild_frequency_mixup,
100,21,False,0.9998619556427002,0.03610295057296753,-0.0007825056090950966,0.5593220591545105,12.211524963378906,1.7895041704177856,0.6610169410705566,383.3271484375,0.08474576473236084,1.9686095714569092,1,100,gaussian_noise,
100,21,False,0.9921244382858276,-0.0020046234130859375,-4.595796585083008,0.016949152573943138,0.0,9.266510085301216e-13,0.8644067645072937,384.3326416015625,0.06779661029577255,1.1335976123809814,1,100,time_shift,
100,21,False,0.999854564666748,0.034068167209625244,-0.0024343724362552166,0.47457626461982727,159.2791748046875,1.4533734321594238,0.2711864411830902,370.3280029296875,0.1525423675775528,0.982840359210968,1,100,time_crop,
100,21,False,0.9992881417274475,0.03579998016357422,-0.0002984993625432253,0.3050847351551056,24.098373413085938,1.4363253116607666,0.6101694703102112,384.4822998046875,0.050847455859184265,0.8682038187980652,1,100,frequency_mask,
100,21,False,0.999803364276886,0.03340429067611694,-0.0023568379692733288,0.33898305892944336,784.1215209960938,16.107528686523438,0.0,408.9820556640625,0.016949152573943138,1.097934603691101,1,100,channel_dropout,
100,21,False,0.9991739392280579,0.04105883836746216,-0.010808384977281094,0.2542372941970825,58.119441986083984,1.2771015167236328,0.5423728823661804,388.514892578125,0.033898305147886276,0.7489633560180664,1,100,mild_frequency_mixup,
100,21,True,0.999990701675415,0.08570224046707153,-0.0,0.9830508232116699,11.227052688598633,1.1297770738601685,0.694915235042572,191.2703857421875,0.8305084705352783,2.8962242603302,1,100,gaussian_noise,
100,21,False,0.9993343949317932,0.08904075622558594,-0.0,0.7457627058029175,0.0,4.790102234135396e-13,0.9322034120559692,191.5574188232422,0.8135592937469482,1.9644120931625366,1,100,time_shift,
100,21,False,0.9999231696128845,0.0864495038986206,-0.0,0.9322034120559692,54.59421920776367,1.3022416830062866,0.5593220591545105,196.2238006591797,0.7288135886192322,2.232149600982666,1,100,time_crop,
100,21,False,0.9999649524688721,0.08590006828308105,-0.0,0.9661017060279846,6.29092264175415,0.2632494568824768,0.8305084705352783,191.60260009765625,0.7966101765632629,1.9219200611114502,1,100,frequency_mask,
100,21,False,0.9998003244400024,0.08780479431152344,-0.0,0.8474576473236084,502.7931213378906,16.04395866394043,0.1355932205915451,250.0626983642578,0.5932203531265259,1.9401360750198364,1,100,channel_dropout,
