target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
98,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2672198414802551,0.3986678719520569,0.3986678421497345,0.665887713432312,1.969250452518463,0,0,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.6830065359477124,0.9740038192026876,0.23428163869040353,0.5642629265785217
98,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.5999999642372131,0.5999999642372131,35.999996185302734,0.5999999364217122,0.26883506774902344,0.3974977135658264,0.3842640519142151,0.6530991196632385,1.969250452518463,0,0,0.5714285714285714,0.5735294117647058,0.5700245700245701,0.14634146341463417,0.6862745098039216,0.9580166390685051,0.24167970589229038,0.5512973666191101
98,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.2671020030975342,0.4101956784725189,0.3784779906272888,0.645579993724823,1.969250452518463,0,0,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.6797385620915033,0.9968950158590119,0.2618641086987087,0.5702937245368958
98,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.262411504983902,0.3333722949028015,0.3333722651004791,0.5957837700843811,2.807074499130249,0,0,0.6857142857142857,0.6911764705882353,0.6761984861227923,0.37802907915993544,0.7549019607843137,0.7126406509415215,0.17272220168794905,0.42430996894836426
98,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,36.0,0.6,0.26779457926750183,0.3468831777572632,0.32324135303497314,0.5910359621047974,2.807074499130249,0,0,0.6571428571428571,0.6617647058823529,0.6499999999999999,0.3203883495145632,0.7777777777777778,0.7114054475267871,0.20363208396094185,0.4308077096939087
98,22,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0000001192092896,1.0000001192092896,60.000003814697266,1.0000000635782877,0.25919413566589355,0.3237082362174988,0.31121501326560974,0.5704091787338257,2.807074499130249,0,0,0.6857142857142857,0.6895424836601307,0.6815550041356493,0.37601296596434364,0.7581699346405228,0.6949084958306475,0.09488076312201363,0.4142405092716217
98,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.28403177857398987,0.36928585171699524,0.36928585171699524,0.6533176302909851,1.680171573162079,0,0,0.5142857142857142,0.5245098039215687,0.44958371877890846,0.04800000000000004,0.5490196078431373,1.0294349137101013,0.335543326820646,0.6969159841537476
98,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.29771196842193604,0.38163110613822937,0.38304075598716736,0.6807527542114258,1.680171573162079,0,0,0.4857142857142857,0.49346405228758167,0.44930069930069927,-0.012861736334405016,0.5424836601307189,0.9401725388708495,0.33283285839217047,0.638828694820404
98,23,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.27692919969558716,0.3684278726577759,0.34461838006973267,0.6215475797653198,1.680171573162079,0,0,0.5142857142857142,0.5245098039215687,0.44958371877890846,0.04800000000000004,0.5588235294117647,1.0314748616251994,0.3820986713681902,0.7004900574684143
98,24,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2220936119556427,0.29960736632347107,0.2996073365211487,0.5217009782791138,2.9167636156082155,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.6601307189542485,1.1222160270540569,0.38548009140150885,0.6365535259246826
98,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,36.0,0.6,0.22669193148612976,0.3164997696876526,0.31094080209732056,0.5376327037811279,2.9167636156082155,0,0,0.5428571428571428,0.5457516339869282,0.5394736842105263,0.09090909090909094,0.6699346405228759,1.1301107646522703,0.3350319598402296,0.6312480568885803
98,24,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.2210504412651062,0.3117821514606476,0.2922806143760681,0.5133310556411743,2.9167636156082155,0,0,0.5714285714285714,0.5751633986928104,0.56575682382134,0.14910858995137766,0.6601307189542485,1.1506477801885924,0.31206155163901195,0.644816517829895
99,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3233523368835449,0.4698968529701233,0.4698968231678009,0.7932491302490234,2.5212353944778445,0,0,0.6,0.5980392156862745,0.5970394736842105,0.19672131147540972,0.673202614379085,0.8643070058849472,0.2845502274377006,0.5596018433570862
99,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.32569706439971924,0.47003743052482605,0.4431399703025818,0.768837034702301,2.5212353944778445,0,0,0.5714285714285714,0.5702614379084967,0.5700245700245701,0.1407528641571194,0.6699346405228759,0.8685173413530188,0.27823215893336706,0.5629779100418091
99,20,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.31974756717681885,0.46838903427124023,0.43808019161224365,0.7578277587890625,2.5212353944778445,0,0,0.6,0.5980392156862745,0.5970394736842105,0.19672131147540972,0.6699346405228759,0.8663458372077683,0.25407501033374236,0.5594680905342102
99,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.27409544587135315,0.3464973568916321,0.3464973568916321,0.6205928325653076,4.233819770812988,0,0,0.5142857142857142,0.5179738562091504,0.5078577336641853,0.03565640194489472,0.607843137254902,1.040364158940857,0.3498450040817261,0.637170135974884
99,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.2755606770515442,0.3535797894001007,0.3321360945701599,0.6076967716217041,4.233819770812988,0,0,0.5142857142857142,0.5163398692810457,0.5126945126945126,0.0325203252032521,0.588235294117647,1.0242430195415093,0.34473978110722137,0.6415238380432129
99,21,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,1.0,1.0,60.0,1.0,0.27527305483818054,0.3477226793766022,0.3302864134311676,0.6055594682693481,4.233819770812988,0,0,0.5142857142857142,0.5163398692810457,0.5126945126945126,0.0325203252032521,0.5947712418300654,1.0137598743517242,0.3293770858219691,0.6371670961380005
99,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.3160240650177002,0.3494819402694702,0.3494819402694702,0.6655060052871704,2.9065791606903075,0,0,0.6285714285714286,0.6339869281045751,0.6173254835996635,0.2649434571890146,0.6601307189542484,0.7420949573066402,0.18699466500963483,0.4993189573287964
99,22,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,36.000003814697266,0.6000000635782877,0.30481934547424316,0.3400779962539673,0.3369699716567993,0.6417893171310425,2.9065791606903075,0,0,0.6285714285714286,0.6323529411764706,0.6236559139784947,0.2625607779578607,0.6568627450980392,0.7290893342018188,0.15617987002645223,0.49509483575820923
99,22,SAS-Cert-CU-LS-v1.3,10,60,60,0.0,0.9999999403953552,0.9999999403953552,59.999996185302734,0.9999999364217123,0.3075076639652252,0.3424874246120453,0.341435045003891,0.6489427089691162,2.9065791606903075,0,0,0.6571428571428571,0.6617647058823529,0.6499999999999999,0.3203883495145632,0.6633986928104575,0.7365217888268359,0.18304329855101448,0.49684104323387146
99,23,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,60.0,1.0,0.30516719818115234,0.42314767837524414,0.42314764857292175,0.7283148765563965,2.2897071838378906,0,0,0.5142857142857142,0.5147058823529411,0.5142857142857143,0.029363784665579207,0.5915032679738562,0.8741210871893064,0.2977580772978919,0.6241145730018616
99,23,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,36.0,0.6,0.29143449664115906,0.41288328170776367,0.39160826802253723,0.6830427646636963,2.2897071838378906,0,0,0.5714285714285714,0.5702614379084967,0.5700245700245701,0.1407528641571194,0.6045751633986928,0.8970927344589321,0.28716104796954567,0.6092842221260071
