target_subject,seed,aug_id,augmentation_type,label,E_embed,E_proto,E_pred,E_content,artifact_score,artifact_safe,E_physio,E_style,D_band,D_cov,D_style,content_utility_weight,raw_CE_loss,augmented_correctness,nonfinite_content_skip
94,22,mild_frequency_mixup_009_05,mild_frequency_mixup,0,0.9997069239616394,0.039171457290649414,1.1479055928020898e-07,0.35593220591545105,0.5130401253700256,0.8644067645072937,0.35593220591545105,0.32203391194343567,249.43423461914062,1.611418604850769,259.27655029296875,0.9279661178588867,-0.0,1,0
94,23,gaussian_noise_000_00,gaussian_noise,0,0.9999867677688599,0.10685604810714722,-0.0,1.0,1.7721748352050781,0.35593220591545105,0.7457627058029175,0.6271186470985413,10.537467002868652,1.7686700820922852,243.43772888183594,1.25,-0.0,1,0
94,23,time_shift_000_01,time_shift,0,0.9982239007949829,0.10657060146331787,-0.0,0.508474588394165,0.4777524769306183,0.8813559412956238,0.9661017060279846,0.6101694703102112,0.0,1.0163362122381225e-12,243.6664581298828,1.0042372941970825,-0.0,1,0
94,23,time_crop_000_02,time_crop,0,0.9998878836631775,0.1062878966331482,-0.0,0.8813559412956238,1.0822477340698242,0.7627118825912476,0.4406779706478119,0.6440678238868713,142.0758056640625,1.4346181154251099,243.3315887451172,1.1906780004501343,-0.0,1,0
94,23,frequency_mask_000_03,frequency_mask,0,0.9994092583656311,0.10057049989700317,-0.0,0.6101694703102112,0.44911298155784607,0.9322034120559692,0.5762711763381958,0.5932203531265259,31.92313575744629,1.1845351457595825,243.81094360351562,1.0550847053527832,-0.0,1,0
94,23,channel_dropout_000_04,channel_dropout,0,0.9997926354408264,0.10550016164779663,-0.0,0.7966101765632629,0.46845218539237976,0.8983050584793091,0.06779661029577255,0.3050847351551056,568.4667358398438,14.367725372314453,286.7498474121094,1.148305058479309,-0.0,1,0
94,23,mild_frequency_mixup_000_05,mild_frequency_mixup,0,0.9998741745948792,0.10820883512496948,-0.0,0.9152542352676392,0.4610114097595215,0.9152542352676392,0.49152541160583496,0.4576271176338196,121.85228729248047,1.0527331829071045,256.2724914550781,1.2076270580291748,-0.0,1,0
94,23,gaussian_noise_001_00,gaussian_noise,1,0.9999799728393555,0.07148736715316772,2.4476548787788488e-08,0.7457627058029175,1.5723284482955933,0.38983049988746643,0.7966101765632629,0.9491525292396545,10.06982421875,1.5201956033706665,193.9623565673828,1.1228814125061035,0.00042262664646841586,1,0
94,23,time_shift_001_01,time_shift,1,0.994024932384491,0.06638896465301514,-0.0007500990759581327,0.11864406615495682,0.4237504303455353,0.9661017060279846,0.9491525292396545,0.9661017060279846,0.0,1.062359184997308e-12,193.60414123535156,0.8093220591545105,2.7656937163555995e-05,1,0
94,23,time_crop_001_02,time_crop,1,0.9992713928222656,0.06805819272994995,-5.8717268984764814e-06,0.2542372941970825,1.3542497158050537,0.5254237055778503,0.33898305892944336,0.8305084705352783,210.08322143554688,1.4937008619308472,215.07672119140625,0.8771186470985413,0.0003542335471138358,1,0
94,23,frequency_mask_001_03,frequency_mask,1,0.9966274499893188,0.07908868789672852,-0.0005508548929356039,0.32203391194343567,0.43171048164367676,0.9491525292396545,0.016949152573943138,0.2881355881690979,733.9826049804688,3.6135413646698,298.4961242675781,0.9110169410705566,4.6492703404510394e-05,1,0
94,23,channel_dropout_001_04,channel_dropout,1,0.9998219013214111,0.07315433025360107,-9.526056237518787e-05,0.5932203531265259,0.41653934121131897,0.9830508232116699,0.10169491171836853,0.5254237055778503,509.3095397949219,15.694513320922852,248.1987762451172,1.0466101169586182,0.00019689352484419942,1,0
94,23,mild_frequency_mixup_001_05,mild_frequency_mixup,1,0.9998155832290649,0.07026785612106323,-2.8705726435873657e-06,0.4406779706478119,0.39299267530441284,1.0,0.37288135290145874,0.8813559412956238,191.47845458984375,1.2245618104934692,203.16448974609375,0.9703390002250671,0.0003731946926563978,1,0
94,23,gaussian_noise_002_00,gaussian_noise,0,0.9999258518218994,0.10811322927474976,-0.0,0.9830508232116699,2.5052878856658936,0.22033898532390594,0.6779661178588867,0.1525423675775528,11.178630828857422,2.8944296836853027,378.7537841796875,1.241525411605835,-0.0,1,0
94,23,time_shift_002_01,time_shift,0,0.9971399903297424,0.10727798938751221,-0.0,0.5254237055778503,1.290743112564087,0.5593220591545105,0.8474576473236084,0.16949152946472168,0.0,1.9944449737574477e-12,378.47320556640625,1.0127118825912476,-0.0,1,0
94,23,time_crop_002_02,time_crop,0,0.9999027252197266,0.10952478647232056,-0.0,0.9661017060279846,1.4319875240325928,0.4576271176338196,0.18644067645072937,0.33898305892944336,411.63018798828125,1.480267882347107,283.126220703125,1.23305082321167,-0.0,1,0
94,23,frequency_mask_002_03,frequency_mask,0,0.9984576106071472,0.11058837175369263,-0.0,0.6610169410705566,1.1905428171157837,0.694915235042572,0.050847455859184265,0.10169491171836853,609.1564331054688,3.3999247550964355,432.23016357421875,1.0805084705352783,-0.0,1,0
94,23,channel_dropout_002_04,channel_dropout,0,0.9998331665992737,0.11150842905044556,-0.0,0.9491525292396545,1.2244741916656494,0.6271186470985413,0.033898305147886276,0.11864406615495682,614.7908935546875,16.36850929260254,402.2339172363281,1.2245762348175049,-0.0,1,0
