artifact,aug_id,aug_type,content,is_bad,original_index,physio,seed,style,target_subject,total
0.6868686676025391,clean_0009_01,clean,0.27272728085517883,0,9,0.7979797720909119,21,0.39393940567970276,1,0.7777777910232544
0.6464646458625793,clean_0009_02,clean,0.1515151560306549,0,9,0.5959596037864685,21,0.38383838534355164,1,0.4848484396934509
0.6767676472663879,clean_0009_03,clean,0.09090909361839294,0,9,0.6565656661987305,21,0.3737373650074005,1,0.444444477558136
0.6363636255264282,bad_physio_0009_00,bad_physio,0.04040404036641121,1,9,0.4141414165496826,21,0.34343433380126953,1,0.16161620616912842
0.20202019810676575,clean_0010_00,clean,0.5050504803657532,0,10,0.8989899158477783,21,0.7777777910232544,1,1.9797980785369873
0.8181818127632141,clean_0010_01,clean,0.12121212482452393,0,10,0.03030303120613098,21,0.16161616146564484,1,-0.505050539970398
0.8282828330993652,clean_0010_02,clean,0.14141413569450378,0,10,0.010101010091602802,21,0.08080808073282242,1,-0.5959596037864685
0.8383838534355164,clean_0010_03,clean,0.39393940567970276,0,10,0.0,21,0.07070706784725189,1,-0.3737373948097229
0.2525252401828766,bad_style_0010_00,bad_style,0.6060606241226196,1,10,0.27272728085517883,21,0.2929292917251587,1,0.9191919565200806
0.868686854839325,clean_0011_00,clean,0.5151515007019043,0,11,0.020202020183205605,21,0.010101010091602802,1,-0.3232322931289673
0.2222222238779068,clean_0011_01,clean,0.4141414165496826,0,11,0.6767676472663879,21,0.4040403962135315,1,1.2727272510528564
0.21212121844291687,clean_0011_02,clean,0.4545454680919647,0,11,0.4747474789619446,21,0.4141414165496826,1,1.1313130855560303
0.8585858345031738,clean_0011_03,clean,0.7070707082748413,0,11,0.05050504952669144,21,0.13131313025951385,1,0.03030306100845337
0.19191919267177582,bad_physio_0011_00,bad_physio,0.08080808073282242,1,11,0.39393940567970276,21,0.35353535413742065,1,0.6363636255264282
0.8787878751754761,clean_0012_00,clean,0.06060606241226196,0,12,0.04040404036641121,21,0.21212121844291687,1,-0.5656565427780151
0.6060606241226196,clean_0012_01,clean,0.8787878751754761,0,12,0.7575757503509521,21,0.868686854839325,1,1.8989897966384888
0.6161616444587708,clean_0012_02,clean,0.31313130259513855,0,12,0.7070707082748413,21,0.8787878751754761,1,1.2828283309936523
0.8888888955116272,clean_0012_03,clean,0.7979797720909119,0,12,0.10101009905338287,21,0.23232322931289673,1,0.24242419004440308
0.6565656661987305,bad_content_0012_00,bad_content,0.34343433380126953,1,12,0.3030303120613098,21,0.5050504803657532,1,0.49494946002960205
0.010101010091602802,clean_0013_00,clean,0.7878788113594055,0,13,0.7171717286109924,21,0.4444444477558136,1,1.9393941164016724
0.6969696879386902,clean_0013_01,clean,0.3737373650074005,0,13,0.12121212482452393,21,0.0,1,-0.20202019810676575
0.7070707082748413,clean_0013_02,clean,0.19191919267177582,0,13,0.14141413569450378,21,0.04040404036641121,1,-0.3333333432674408
0.020202020183205605,clean_0013_03,clean,0.2525252401828766,0,13,0.7676767706871033,21,0.4343434274196625,1,1.4343434572219849
0.10101009905338287,bad_style_0013_00,bad_style,0.9595959782600403,1,13,0.42424243688583374,21,0.4545454680919647,1,1.7373738288879395
0.27272728085517883,clean_0014_00,clean,0.6363636255264282,0,14,0.8282828330993652,21,0.7070707082748413,1,1.8989899158477783
0.3030303120613098,clean_0014_01,clean,0.6565656661987305,0,14,0.8484848737716675,21,0.6868686676025391,1,1.8888890743255615
0.31313130259513855,clean_0014_02,clean,0.9292929172515869,0,14,0.9191918969154358,21,0.6969696879386902,1,2.232323169708252
0.7373737096786499,clean_0014_03,clean,0.4848484992980957,0,14,0.08080808073282242,21,0.09090909361839294,1,-0.08080798387527466
0.2929292917251587,bad_physio_0014_00,bad_physio,0.13131313025951385,1,14,0.3737373650074005,21,0.6464646458625793,1,0.8585858345031738
0.5858585834503174,clean_0015_00,clean,0.5858585834503174,0,15,0.8383838534355164,21,0.7171717286109924,1,1.5555555820465088
0.5757575631141663,clean_0015_01,clean,0.5656565427780151,0,15,0.7373737096786499,21,0.7272727489471436,1,1.454545497894287
0.5959596037864685,clean_0015_02,clean,0.8888888955116272,0,15,1.0,21,0.747474730014801,1,2.0404038429260254
0.5656565427780151,clean_0015_03,clean,0.9898989796638489,0,15,0.7272727489471436,21,0.7373737096786499,1,1.888888955116272
0.5555555820465088,bad_style_0015_00,bad_style,0.868686854839325,1,15,0.2929292917251587,21,0.31313130259513855,1,0.919191837310791
0.03030303120613098,clean_0016_00,clean,0.7171717286109924,0,16,0.6363636255264282,21,0.7878788113594055,1,2.1111111640930176
0.0,clean_0016_01,clean,0.6767676472663879,0,16,0.8888888955116272,21,0.7979797720909119,1,2.3636362552642822
0.04040404036641121,clean_0016_02,clean,0.9090909361839294,0,16,0.5858585834503174,21,0.8484848737716675,1,2.303030252456665
0.05050504952669144,clean_0016_03,clean,0.6868686676025391,0,16,0.5555555820465088,21,0.8181818127632141,1,2.010100841522217
0.06060606241226196,bad_physio_0016_00,bad_physio,0.20202019810676575,1,16,0.35353535413742065,21,0.7575757503509521,1,1.2525253295898438
0.4848484992980957,clean_0017_00,clean,0.6666666865348816,0,17,0.6060606241226196,21,0.9696969985961914,1,1.7575759887695312
