target_subject,seed,group,n_support,n_aug_total,n_aug_kept,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
95,22,SASCert_SoftAR_LS010,10,50,45,0.6857142857142857,0.6928104575163399,0.6683893195521102,0.38003220611916266,0.6601307189542482,0.8619869810142242,0.22534240654536655,0.4939526617527008
95,23,NaiveAug_LS010,10,50,50,0.6857142857142857,0.6879084967320261,0.6846846846846847,0.3739837398373984,0.7908496732026145,0.9231706594349417,0.2313589777265276,0.4491075873374939
95,23,ArtifactReject_LS010,10,50,45,0.6857142857142857,0.6879084967320261,0.6846846846846847,0.3739837398373984,0.7941176470588236,0.918090398380502,0.23257460253579276,0.4471844732761383
95,23,SoftWeight_noReject_LS010,10,50,50,0.6571428571428571,0.6601307189542484,0.6546052631578948,0.31818181818181823,0.7810457516339869,0.9189813297241557,0.25215215512684414,0.45748472213745117
95,23,SASCert_SoftAR_LS010,10,50,45,0.6571428571428571,0.6601307189542484,0.6546052631578948,0.31818181818181823,0.7875816993464052,0.9122040975505272,0.22204451050077162,0.45048248767852783
95,24,NaiveAug_LS010,10,50,50,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.8823529411764707,0.5216472771325621,0.11934341192245482,0.3171088695526123
95,24,ArtifactReject_LS010,10,50,45,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.8823529411764707,0.5170632767189951,0.1791724852153233,0.31655019521713257
95,24,SoftWeight_noReject_LS010,10,50,50,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.8790849673202614,0.5324487473776258,0.1510516720158713,0.3292219638824463
95,24,SASCert_SoftAR_LS010,10,50,45,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.8823529411764707,0.5237507825711921,0.12556847844805036,0.3239613473415375
96,20,NaiveAug_LS010,10,50,50,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.8725490196078431,0.44058677889682674,0.1532490619591304,0.2911810874938965
96,20,ArtifactReject_LS010,10,50,45,0.7714285714285715,0.772875816993464,0.7712418300653594,0.5439739413680782,0.8790849673202614,0.43440791879451573,0.18022314991269792,0.2859812378883362
96,20,SoftWeight_noReject_LS010,10,50,50,0.8,0.8006535947712419,0.7999999999999999,0.6003262642740621,0.8627450980392156,0.43478015833074096,0.08945397308894566,0.2849549651145935
96,20,SASCert_SoftAR_LS010,10,50,45,0.8285714285714286,0.8284313725490196,0.8284313725490196,0.6568627450980391,0.8758169934640523,0.4209827114587236,0.10604217222758702,0.27411285042762756
96,21,NaiveAug_LS010,10,50,50,0.7714285714285715,0.7712418300653594,0.7712418300653595,0.5424836601307189,0.8856209150326797,0.4240650992592301,0.14484111155782425,0.29034334421157837
96,21,ArtifactReject_LS010,10,50,45,0.7714285714285715,0.7712418300653594,0.7712418300653595,0.5424836601307189,0.8888888888888888,0.40831416767765855,0.12373272946902684,0.27860456705093384
96,21,SoftWeight_noReject_LS010,10,50,50,0.7428571428571429,0.7434640522875817,0.7428571428571428,0.48613376835236544,0.8660130718954249,0.45128005449585074,0.11512721180915833,0.3125757575035095
96,21,SASCert_SoftAR_LS010,10,50,45,0.7428571428571429,0.7434640522875817,0.7428571428571428,0.48613376835236544,0.8758169934640523,0.440301052881832,0.09574678114482335,0.30366820096969604
96,22,NaiveAug_LS010,10,50,50,0.8571428571428571,0.857843137254902,0.8571428571428571,0.7145187601957586,0.9215686274509804,0.37317472549782266,0.09067931004932948,0.22125877439975739
96,22,ArtifactReject_LS010,10,50,45,0.8571428571428571,0.857843137254902,0.8571428571428571,0.7145187601957586,0.9281045751633987,0.3764294409791616,0.10628138439995902,0.2175174504518509
96,22,SoftWeight_noReject_LS010,10,50,50,0.8571428571428571,0.857843137254902,0.8571428571428571,0.7145187601957586,0.9215686274509804,0.3821015263419633,0.1127316551549094,0.2303234040737152
96,22,SASCert_SoftAR_LS010,10,50,45,0.8571428571428571,0.857843137254902,0.8571428571428571,0.7145187601957586,0.9183006535947713,0.3908397909122262,0.07413817303521292,0.23124441504478455
96,23,NaiveAug_LS010,10,50,50,0.7428571428571429,0.7418300653594772,0.7420147420147419,0.4844517184942716,0.8366013071895425,0.5709940729904148,0.13572275127683367,0.33894166350364685
96,23,ArtifactReject_LS010,10,50,45,0.7714285714285715,0.7712418300653594,0.7712418300653595,0.5424836601307189,0.8464052287581699,0.5605060470223897,0.15610040255955288,0.3307258188724518
