acc,artifact_reject_percentile,brier,ece,group,kappa,label_smoothing,macro_f1,mean_confidence,n_train,nll,score_variant,seed,subject_wise_std,target_subject,w_min,worst_subject_acc
0.3854166666666667,10.0,0.7301102199934162,0.1028248169976804,NaiveAug_raw,0.18055555555555558,0.0,0.34338938924852236,0.2825918197631836,200,1.3469780683517456,artifact_gate_content_rank,34,0.05010805611214264,3,0.2,0.24907407407407406
0.4097222222222222,10.0,0.7297172166629998,0.12706965984155733,NaiveAug_LS010,0.21296296296296294,0.1,0.3497295469912103,0.2826525568962097,200,1.3467068672180176,artifact_gate_content_rank,34,0.04999028784232479,3,0.2,0.24583333333333332
0.3819444444444444,10.0,0.7284609428212705,0.09945119710432157,SASCert_SoftAR_LS010,0.1759259259259259,0.1,0.35841430736750934,0.2824932336807251,182,1.344725489616394,artifact_gate_content_rank,34,0.054412149546987795,3,0.2,0.24537037037037035
0.3923611111111111,10.0,0.7292194379178029,0.11313035877214539,ArtifactReject_raw_diagnostic,0.1898148148148148,0.1,0.3713066957552251,0.2792307436466217,182,1.3460307121276855,artifact_gate_content_rank,34,0.051500813206631024,3,0.2,0.2513888888888889
0.3854166666666667,10.0,0.7367947451452364,0.11392158611367145,NaiveAug_raw,0.18055555555555558,0.0,0.3144665155090416,0.2714950740337372,200,1.3599845170974731,artifact_gate_content_rank,20,0.05010805611214264,4,0.2,0.24907407407407406
0.3541666666666667,10.0,0.7373083794918239,0.0828357987726728,NaiveAug_LS010,0.13888888888888892,0.1,0.3021507110978569,0.2713308334350586,200,1.3609390258789062,artifact_gate_content_rank,20,0.04999028784232479,4,0.2,0.24583333333333332
0.3888888888888889,10.0,0.7362317649425323,0.11984244092471068,SASCert_SoftAR_LS010,0.1851851851851852,0.1,0.32197734391964383,0.269046425819397,182,1.358701467514038,artifact_gate_content_rank,20,0.054412149546987795,4,0.2,0.24537037037037035
0.4270833333333333,10.0,0.7380483101226248,0.16158464240531126,ArtifactReject_raw_diagnostic,0.23611111111111108,0.1,0.42493504686590555,0.26549866795539856,182,1.3622851371765137,artifact_gate_content_rank,20,0.051500813206631024,4,0.2,0.2513888888888889
0.2847222222222222,10.0,0.7359399094691539,0.006148825503057924,NaiveAug_raw,0.04629629629629628,0.0,0.20016335016335016,0.2785733938217163,200,1.3574585914611816,artifact_gate_content_rank,21,0.05010805611214264,4,0.2,0.24907407407407406
0.3229166666666667,10.0,0.7366745564679006,0.04661051804820696,NaiveAug_LS010,0.09722222222222225,0.1,0.22890716394798252,0.27630615234375,200,1.3590741157531738,artifact_gate_content_rank,21,0.04999028784232479,4,0.2,0.24583333333333332
0.3645833333333333,10.0,0.7356399837992487,0.09635127004649903,SASCert_SoftAR_LS010,0.15277777777777776,0.1,0.2976783550151378,0.2682320773601532,182,1.3575257062911987,artifact_gate_content_rank,21,0.054412149546987795,4,0.2,0.24537037037037035
0.3611111111111111,10.0,0.7353501777102055,0.09312151465564968,ArtifactReject_raw_diagnostic,0.14814814814814814,0.1,0.3531882707295001,0.2679896354675293,182,1.3566428422927856,artifact_gate_content_rank,21,0.051500813206631024,4,0.2,0.2513888888888889
0.3958333333333333,10.0,0.7380695427110686,0.12162029712150493,NaiveAug_raw,0.19444444444444442,0.0,0.33557651336098415,0.2742130160331726,200,1.3628875017166138,artifact_gate_content_rank,22,0.05010805611214264,4,0.2,0.24907407407407406
0.3020833333333333,10.0,0.7374339112621205,0.029862763981024415,NaiveAug_LS010,0.06944444444444442,0.1,0.2712057980248487,0.27222055196762085,200,1.3606539964675903,artifact_gate_content_rank,22,0.04999028784232479,4,0.2,0.24583333333333332
0.3923611111111111,10.0,0.7366526963127379,0.12067304841346212,SASCert_SoftAR_LS010,0.1898148148148148,0.1,0.30990227633097633,0.2716880440711975,182,1.3598545789718628,artifact_gate_content_rank,22,0.054412149546987795,4,0.2,0.24537037037037035
0.3923611111111111,10.0,0.7378211676896363,0.12406715274684958,ArtifactReject_raw_diagnostic,0.1898148148148148,0.1,0.33630184163636273,0.26829394698143005,182,1.362038016319275,artifact_gate_content_rank,22,0.051500813206631024,4,0.2,0.2513888888888889
0.3333333333333333,10.0,0.7356500777888372,0.06066297449999386,NaiveAug_raw,0.11111111111111109,0.0,0.2896116831065351,0.2726703882217407,200,1.3569937944412231,artifact_gate_content_rank,23,0.05010805611214264,4,0.2,0.24907407407407406
0.2916666666666667,10.0,0.7357011736386735,0.017694416559404822,NaiveAug_LS010,0.05555555555555558,0.1,0.24275273224043714,0.2739722430706024,200,1.3572120666503906,artifact_gate_content_rank,23,0.04999028784232479,4,0.2,0.24583333333333332
0.3958333333333333,10.0,0.734766858903011,0.1279254410829809,SASCert_SoftAR_LS010,0.19444444444444442,0.1,0.3910471095496517,0.26790788769721985,182,1.3555458784103394,artifact_gate_content_rank,23,0.054412149546987795,4,0.2,0.24537037037037035
0.3854166666666667,10.0,0.7352208707023791,0.11588067002594474,ArtifactReject_raw_diagnostic,0.18055555555555558,0.1,0.36274408507516326,0.26953601837158203,182,1.356494665145874,artifact_gate_content_rank,23,0.051500813206631024,4,0.2,0.2513888888888889
0.2638888888888889,10.0,0.7387792263634854,0.04255205817106697,NaiveAug_raw,0.018518518518518528,0.0,0.1864059664620712,0.28331223130226135,200,1.3631846904754639,artifact_gate_content_rank,24,0.05010805611214264,4,0.2,0.24907407407407406
0.3402777777777778,10.0,0.7394551012650868,0.06834736404319604,NaiveAug_LS010,0.12037037037037039,0.1,0.2699847781484355,0.27193039655685425,200,1.3644280433654785,artifact_gate_content_rank,24,0.04999028784232479,4,0.2,0.24583333333333332
0.3611111111111111,10.0,0.7363280087114106,0.09094759656323329,SASCert_SoftAR_LS010,0.14814814814814814,0.1,0.3267685343187512,0.27016347646713257,182,1.35862398147583,artifact_gate_content_rank,24,0.054412149546987795,4,0.2,0.24537037037037035
0.3298611111111111,10.0,0.7383960030916586,0.059802870266139514,ArtifactReject_raw_diagnostic,0.10648148148148147,0.1,0.2960355497387299,0.2700582444667816,182,1.3626853227615356,artifact_gate_content_rank,24,0.051500813206631024,4,0.2,0.2513888888888889
0.3020833333333333,10.0,0.7378990512174832,0.029032254591584192,NaiveAug_raw,0.06944444444444442,0.0,0.276093093512888,0.27305111289024353,200,1.3618550300598145,artifact_gate_content_rank,25,0.05010805611214264,4,0.2,0.24907407407407406
0.3715277777777778,10.0,0.7391408830607227,0.10019299801852967,NaiveAug_LS010,0.16203703703703706,0.1,0.29496144784750483,0.27133479714393616,200,1.364799976348877,artifact_gate_content_rank,25,0.04999028784232479,4,0.2,0.24583333333333332
0.3229166666666667,10.0,0.7377602270883051,0.05122138477034041,SASCert_SoftAR_LS010,0.09722222222222225,0.1,0.286294197680196,0.27169525623321533,182,1.3613991737365723,artifact_gate_content_rank,25,0.054412149546987795,4,0.2,0.24537037037037035
0.3368055555555556,10.0,0.7381684974519105,0.06664189447959266,ArtifactReject_raw_diagnostic,0.11574074074074077,0.1,0.3058738694780263,0.2701636850833893,182,1.3624567985534668,artifact_gate_content_rank,25,0.051500813206631024,4,0.2,0.2513888888888889
0.2951388888888889,10.0,0.7360438829968277,0.023761275120907373,NaiveAug_raw,0.060185185185185196,0.0,0.25606628498846723,0.2713776230812073,200,1.3581349849700928,artifact_gate_content_rank,26,0.05010805611214264,4,0.2,0.24907407407407406
0.3680555555555556,10.0,0.7367352937558574,0.09919854708843763,NaiveAug_LS010,0.15740740740740744,0.1,0.31181650742488776,0.2688570022583008,200,1.359363317489624,artifact_gate_content_rank,26,0.04999028784232479,4,0.2,0.24583333333333332
0.3923611111111111,10.0,0.7351104415422467,0.12330250348895788,SASCert_SoftAR_LS010,0.1898148148148148,0.1,0.349852669861423,0.26905858516693115,182,1.3567360639572144,artifact_gate_content_rank,26,0.054412149546987795,4,0.2,0.24537037037037035
0.3611111111111111,10.0,0.7359780988957423,0.09177042523192036,ArtifactReject_raw_diagnostic,0.14814814814814814,0.1,0.3022553974342099,0.26934072375297546,182,1.3584495782852173,artifact_gate_content_rank,26,0.051500813206631024,4,0.2,0.2513888888888889
0.2777777777777778,10.0,0.7343517062969662,0.026228708732459274,NaiveAug_raw,0.037037037037037056,0.0,0.2291334034966071,0.2770938277244568,200,1.3544024229049683,artifact_gate_content_rank,27,0.05010805611214264,4,0.2,0.24907407407407406
0.3680555555555556,10.0,0.7340944877899969,0.09816016256809236,NaiveAug_LS010,0.15740740740740744,0.1,0.3066048353879901,0.26989540457725525,200,1.354480504989624,artifact_gate_content_rank,27,0.04999028784232479,4,0.2,0.24583333333333332
0.3645833333333333,10.0,0.7323400899819208,0.09124739333573315,SASCert_SoftAR_LS010,0.15277777777777776,0.1,0.3071625344352617,0.2733359932899475,182,1.350587010383606,artifact_gate_content_rank,27,0.054412149546987795,4,0.2,0.24537037037037035
0.3125,10.0,0.734186431892967,0.039351581285397216,ArtifactReject_raw_diagnostic,0.08333333333333333,0.1,0.26390223179826633,0.27314841747283936,182,1.35442054271698,artifact_gate_content_rank,27,0.051500813206631024,4,0.2,0.2513888888888889
0.3680555555555556,10.0,0.7381762595397316,0.0973933793397413,NaiveAug_raw,0.15740740740740744,0.0,0.28435730265260467,0.27066218852996826,200,1.3628978729248047,artifact_gate_content_rank,28,0.05010805611214264,4,0.2,0.24907407407407406
0.3506944444444444,10.0,0.7382558114744296,0.08202789599696794,NaiveAug_LS010,0.13425925925925922,0.1,0.29186847988077497,0.268666535615921,200,1.3629063367843628,artifact_gate_content_rank,28,0.04999028784232479,4,0.2,0.24583333333333332
0.3680555555555556,10.0,0.7354465845883025,0.09676143909908004,SASCert_SoftAR_LS010,0.15740740740740744,0.1,0.3226689976689977,0.27129411697387695,182,1.3570677042007446,artifact_gate_content_rank,28,0.054412149546987795,4,0.2,0.24537037037037035
0.3715277777777778,10.0,0.7389497942871472,0.1056952476501465,ArtifactReject_raw_diagnostic,0.16203703703703706,0.1,0.3416416872598086,0.2658325433731079,182,1.3641008138656616,artifact_gate_content_rank,28,0.051500813206631024,4,0.2,0.2513888888888889
0.3680555555555556,10.0,0.7358390083688514,0.09924891839424767,NaiveAug_raw,0.15740740740740744,0.0,0.3651104733560091,0.2688066065311432,200,1.3577542304992676,artifact_gate_content_rank,29,0.05010805611214264,4,0.2,0.24907407407407406
0.3506944444444444,10.0,0.7356221862805544,0.08021142571750614,NaiveAug_LS010,0.13425925925925922,0.1,0.32493436759264144,0.27048298716545105,200,1.357462763786316,artifact_gate_content_rank,29,0.04999028784232479,4,0.2,0.24583333333333332
0.2673611111111111,10.0,0.7335629710240432,0.03692163713276386,SASCert_SoftAR_LS010,0.02314814814814814,0.1,0.20096888497075066,0.27933469414711,182,1.353025197982788,artifact_gate_content_rank,29,0.054412149546987795,4,0.2,0.24537037037037035
0.3541666666666667,10.0,0.7358257331244109,0.08440426706026,ArtifactReject_raw_diagnostic,0.13888888888888892,0.1,0.3094760363802247,0.26976239681243896,182,1.3578126430511475,artifact_gate_content_rank,29,0.051500813206631024,4,0.2,0.2513888888888889
0.2986111111111111,10.0,0.7359482611371794,0.04144271535591948,NaiveAug_raw,0.06481481481481481,0.0,0.19848718660910414,0.2823977470397949,200,1.3584460020065308,artifact_gate_content_rank,30,0.05010805611214264,4,0.2,0.24907407407407406
0.3472222222222222,10.0,0.7361569185101803,0.07934778711448114,NaiveAug_LS010,0.12962962962962962,0.1,0.29348466529868766,0.26787444949150085,200,1.3583687543869019,artifact_gate_content_rank,30,0.04999028784232479,4,0.2,0.24583333333333332
0.3506944444444444,10.0,0.7347171627271843,0.07620107558452419,SASCert_SoftAR_LS010,0.13425925925925922,0.1,0.27631155761495035,0.27449336647987366,182,1.3558447360992432,artifact_gate_content_rank,30,0.054412149546987795,4,0.2,0.24537037037037035
0.3715277777777778,10.0,0.735791442388991,0.10305899464421803,ArtifactReject_raw_diagnostic,0.16203703703703706,0.1,0.3304447197539303,0.26846879720687866,182,1.3579667806625366,artifact_gate_content_rank,30,0.051500813206631024,4,0.2,0.2513888888888889
0.375,10.0,0.7358049189408359,0.1061537113661567,NaiveAug_raw,0.16666666666666666,0.0,0.33569492837785525,0.2688463032245636,200,1.3575434684753418,artifact_gate_content_rank,31,0.05010805611214264,4,0.2,0.24907407407407406
0.3645833333333333,10.0,0.7352981712900077,0.09379662759602068,NaiveAug_LS010,0.15277777777777776,0.1,0.3007236331615794,0.27078670263290405,200,1.3568923473358154,artifact_gate_content_rank,31,0.04999028784232479,4,0.2,0.24583333333333332
0.3402777777777778,10.0,0.7338383106355926,0.06677917215145295,SASCert_SoftAR_LS010,0.12037037037037039,0.1,0.2764074072211694,0.2734985947608948,182,1.3539185523986816,artifact_gate_content_rank,31,0.054412149546987795,4,0.2,0.24537037037037035
0.3402777777777778,10.0,0.7360556419219686,0.07200054089642233,ArtifactReject_raw_diagnostic,0.12037037037037039,0.1,0.284427325863818,0.26827725768089294,182,1.358193278312683,artifact_gate_content_rank,31,0.051500813206631024,4,0.2,0.2513888888888889
0.2951388888888889,10.0,0.7357154635908254,0.022307360130879632,NaiveAug_raw,0.060185185185185196,0.0,0.2540184404392346,0.2728315591812134,200,1.357552409172058,artifact_gate_content_rank,32,0.05010805611214264,4,0.2,0.24907407407407406
0.3506944444444444,10.0,0.7359788809920429,0.07626031722045609,NaiveAug_LS010,0.13425925925925922,0.1,0.2491043006234206,0.2744341194629669,200,1.3579728603363037,artifact_gate_content_rank,32,0.04999028784232479,4,0.2,0.24583333333333332
0.375,10.0,0.7350785052878384,0.10063097781191273,SASCert_SoftAR_LS010,0.16666666666666666,0.1,0.2786069199906356,0.2743690609931946,182,1.356553554534912,artifact_gate_content_rank,32,0.054412149546987795,4,0.2,0.24537037037037035
0.3784722222222222,10.0,0.734951747388846,0.10930902345312965,ArtifactReject_raw_diagnostic,0.17129629629629628,0.1,0.3130921458526495,0.26916319131851196,182,1.356152057647705,artifact_gate_content_rank,32,0.051500813206631024,4,0.2,0.2513888888888889
0.3576388888888889,10.0,0.7375371935823749,0.08216202973077692,NaiveAug_raw,0.14351851851851852,0.0,0.2603304044294656,0.2754768431186676,200,1.3618741035461426,artifact_gate_content_rank,33,0.05010805611214264,4,0.2,0.24907407407407406
0.2673611111111111,10.0,0.7362985819529728,0.0350022568470902,NaiveAug_LS010,0.02314814814814814,0.1,0.21443234868074218,0.27639397978782654,200,1.3585376739501953,artifact_gate_content_rank,33,0.04999028784232479,4,0.2,0.24583333333333332
0.3854166666666667,10.0,0.7345856692927218,0.1161587598423163,SASCert_SoftAR_LS010,0.18055555555555558,0.1,0.3739052933426335,0.26925790309906006,182,1.3553740978240967,artifact_gate_content_rank,33,0.054412149546987795,4,0.2,0.24537037037037035
0.3611111111111111,10.0,0.7349389220804349,0.0912763062450621,ArtifactReject_raw_diagnostic,0.14814814814814814,0.1,0.283624635350058,0.2698347866535187,182,1.3561670780181885,artifact_gate_content_rank,33,0.051500813206631024,4,0.2,0.2513888888888889
0.3402777777777778,10.0,0.73545868073368,0.07159141865041521,NaiveAug_raw,0.12037037037037039,0.0,0.31864471191624155,0.26971155405044556,200,1.3569753170013428,artifact_gate_content_rank,34,0.05010805611214264,4,0.2,0.24907407407407406
