target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,mean_v2_gamma,v2_prior_agreement_rate,v2_proto_agreement_rate,v2_both_agreement_rate,tf_supervised_ratio,tf_consistency_ratio,tf_quarantine_ratio,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
90,23,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,10.716322708129884,0.7799755334854126,0.9100000262260437,0.9100000262260437,0.9100000262260437,0.11,0.22,0.67,0,0,0.9714285714285714,0.9705882352941176,0.9713349713349714,0.9427168576104746,0.9771241830065359,0.13937554008978498,0.07867914778845651,0.07085263729095459,0.9411764705882353,0.9696969696969697,1.0,0.972972972972973
90,23,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,33,0.6699999999999999,0.33000001311302185,1.0,33.0,0.33,nan,nan,nan,nan,10.716322708129884,0.7799755334854126,0.9100000262260437,0.9100000262260437,0.9100000262260437,0.11,0.22,0.67,0,0,0.9714285714285714,0.9705882352941176,0.9713349713349714,0.9427168576104746,0.9836601307189542,0.12884635215747245,0.06566918918064663,0.0658123642206192,0.9411764705882353,0.9696969696969697,1.0,0.972972972972973
90,24,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.21832013130187988,0.24922394752502441,0.2492239624261856,0.4675440788269043,2.8787565708160434,0.821675717830658,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.14,0.27,0.59,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,1.0,0.1337849551044373,0.06926010506493704,0.08082986623048782,0.8823529411764706,0.9375,1.0,0.9473684210526316
90,24,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,2.8787565708160434,0.821675717830658,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.14,0.27,0.59,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9967320261437909,0.1703818240773852,0.06070693390710012,0.1030936986207962,0.8823529411764706,0.9375,1.0,0.9473684210526316
90,24,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,41,0.5900000000000001,0.4099999964237213,1.0,41.0,0.41,nan,nan,nan,nan,2.8787565708160434,0.821675717830658,0.9700000286102295,0.9800000190734863,0.9700000286102295,0.14,0.27,0.59,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9934640522875817,0.14411456539078413,0.057864511013031,0.08756959438323975,0.8823529411764706,0.9375,1.0,0.9473684210526316
91,20,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2302003800868988,0.25757595896720886,0.25757595896720886,0.48777633905410767,4.934329986572266,0.7776077389717102,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.16,0.21,0.63,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.8758169934640523,0.5511212274438395,0.1812817462853023,0.3259754776954651,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
91,20,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,4.934329986572266,0.7776077389717102,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.16,0.21,0.63,0,0,0.7714285714285715,0.7745098039215685,0.769736842105263,0.5454545454545454,0.8790849673202614,0.5888810876275119,0.1558402725628444,0.3476574420928955,0.8823529411764706,0.7894736842105262,0.6666666666666666,0.75
91,20,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,37,0.63,0.3700000047683716,1.0,37.0,0.37,nan,nan,nan,nan,4.934329986572266,0.7776077389717102,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.16,0.21,0.63,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.9052287581699345,0.5751157995115713,0.16568394729069302,0.32168594002723694,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
91,21,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.29199057817459106,0.3328567445278168,0.3328567445278168,0.6248472929000854,6.31188340187077,0.6778504848480225,0.7699999809265137,0.8100000023841858,0.7699999809265137,0.16,0.24,0.6,0,0,0.9428571428571428,0.9411764705882353,0.9424342105263158,0.8852459016393442,0.9607843137254901,0.28916094823850147,0.14270053250449044,0.17330093681812286,0.8823529411764706,0.9375,1.0,0.9473684210526316
91,21,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,6.31188340187077,0.6778504848480225,0.7699999809265137,0.8100000023841858,0.7699999809265137,0.16,0.24,0.6,0,0,0.8285714285714286,0.8235294117647058,0.8214285714285714,0.6534653465346534,0.9640522875816994,0.36299500068876883,0.1343797479357038,0.2241106778383255,0.6470588235294118,0.7857142857142858,1.0,0.8571428571428571
91,21,RiskMixed_SAS-Cert-TFConsistency_v0,10,100,40,0.6,0.4000000059604645,1.0,40.0,0.4,nan,nan,nan,nan,6.31188340187077,0.6778504848480225,0.7699999809265137,0.8100000023841858,0.7699999809265137,0.16,0.24,0.6,0,0,0.8285714285714286,0.8300653594771241,0.8284313725490196,0.6579804560260587,0.9509803921568627,0.2900190110849681,0.1374841809272766,0.1860094517469406,0.8823529411764706,0.8333333333333333,0.7777777777777778,0.823529411764706
91,22,RiskMixed_NaiveTF-Aug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2337513267993927,0.23678679764270782,0.23678679764270782,0.4705381393432617,3.6799311161041266,0.8639177680015564,1.0,1.0,1.0,0.12,0.27,0.61,0,0,0.8,0.7973856209150327,0.7973531844499586,0.5977011494252873,0.8562091503267973,0.6169628134969973,0.14954571213041032,0.32123687863349915,0.7058823529411765,0.7741935483870968,0.8888888888888888,0.8205128205128205
91,22,RiskMixed_AugMixTF_LS010,10,100,100,0.0,1.0,1.0,100.0,0.0,nan,nan,nan,nan,3.6799311161041266,0.8639177680015564,1.0,1.0,1.0,0.12,0.27,0.61,0,0,0.7714285714285715,0.7696078431372549,0.7697368421052632,0.540983606557377,0.8627450980392156,0.5783362698660053,0.17425831556320193,0.32159438729286194,0.7058823529411765,0.7500000000000001,0.8333333333333334,0.7894736842105262
