target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
100,24,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.408516430854799,0,0,0.8076923076923077,0.8076923076923077,0.8050974512743627,0.6153846153846154,0.9230769230769231,0.3786975181291619,0.10299695455110991,0.25092601776123047
100,24,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,3.408516430854799,0,0,0.8076923076923077,0.8076923076923077,0.8050974512743627,0.6153846153846154,0.9230769230769231,0.3923995667675942,0.11802151340704699,0.25547510385513306
100,24,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5580791234970093,0.6200878620147705,3.408516430854799,0,0,0.8076923076923077,0.8076923076923077,0.8050974512743627,0.6153846153846154,0.9171597633136095,0.38798803513527474,0.10552824345918803,0.2560058832168579
101,20,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,1.6088403701782228,0,0,1.0,1.0,1.0,1.0,1.0,0.09278253634893482,0.08042642559323993,0.03740961104631424
101,20,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,1.6088403701782228,0,0,1.0,1.0,1.0,1.0,1.0,0.08776410704200786,0.07655116660254342,0.03496338799595833
101,20,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000238418579,0.6000000238418579,1.6088403701782228,0,0,1.0,1.0,1.0,1.0,1.0,0.09547875353250557,0.08267508234296526,0.0391714908182621
101,20,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.545423686504364,0.6060263514518738,1.6088403701782228,0,0,1.0,1.0,1.0,1.0,1.0,0.0793851173084558,0.07017941985811506,0.029409680515527725
101,21,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,3.398339939117432,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,0.9934640522875817,0.19513296284863696,0.10299201692853654,0.10344573855400085
101,21,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,3.398339939117432,0,0,0.8857142857142857,0.8872549019607843,0.8856209150326797,0.7719869706840391,0.957516339869281,0.2698506623464694,0.145161748783929,0.17030088603496552
101,21,SoftWeight_noReject_LS010,10,60,60,0.0,0.6000000834465027,0.6000000834465027,3.398339939117432,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,0.9967320261437909,0.17611681337402618,0.090224598135267,0.09241695702075958
101,21,SAS-Cert-SoftAR-LS-v1.1,10,60,54,0.09999999999999998,0.5246327519416809,0.5829253196716309,3.398339939117432,0,0,0.8857142857142857,0.8872549019607843,0.8856209150326797,0.7719869706840391,0.9477124183006536,0.292932989494193,0.13114353844097681,0.18894939124584198
101,22,NaiveAug_LS010,10,60,60,0.0,1.0,1.0,2.101427555084229,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,1.0,0.14896288896652626,0.0937818135534014,0.08337413519620895
101,22,ArtifactReject_LS010,10,60,54,0.09999999999999998,1.0,1.0,2.101427555084229,0,0,0.9428571428571428,0.9444444444444444,0.9428104575163399,0.8859934853420195,1.0,0.14956420217194033,0.10726008074624196,0.08506705611944199
