target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
92,20,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.30246496200561523,0.3132932484149933,0.3132932782173157,0.6157582402229309,3.6831776380539023,0,0,0.9148936170212766,0.9145454545454546,0.9145454545454546,0.8290909090909091,0.9581818181818182,0.24243592373535328,0.09482456014511434,0.16430214047431946,0.9090909090909091,0.9090909090909091,0.92,0.92
92,20,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2992972731590271,0.31162819266319275,0.3087340295314789,0.6080312728881836,3.6831776380539023,0,0,0.9148936170212766,0.9145454545454546,0.9145454545454546,0.8290909090909091,0.9581818181818182,0.24139377969792003,0.10377162060839064,0.16247239708900452,0.9090909090909091,0.9090909090909091,0.92,0.92
92,21,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2740122079849243,0.34259894490242004,0.34259894490242004,0.616611123085022,3.196773386001587,0,0,0.8297872340425532,0.8236363636363637,0.825925925925926,0.6544117647058824,0.94,0.4122920937604784,0.1715959006167473,0.2661590874195099,0.7272727272727273,0.7999999999999999,0.92,0.851851851851852
92,21,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,0.9999999403953552,0.9999999403953552,99.99999237060547,0.9999999237060547,0.275744765996933,0.3476388156414032,0.3381323516368866,0.6138771176338196,3.196773386001587,0,0,0.8297872340425532,0.8236363636363637,0.825925925925926,0.6544117647058824,0.94,0.42151180212587475,0.16520693961610186,0.2721846103668213,0.7272727272727273,0.7999999999999999,0.92,0.851851851851852
92,22,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.24731571972370148,0.28553709387779236,0.28553712368011475,0.532852828502655,3.4293085813522377,0,0,0.8297872340425532,0.8263636363636364,0.8278388278388278,0.6563071297989032,0.9400000000000001,0.33720445670772137,0.11563922623370555,0.19712935388088226,0.7727272727272727,0.8095238095238095,0.88,0.8461538461538461
92,22,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.24652588367462158,0.2907993197441101,0.28277498483657837,0.5293008685112,3.4293085813522377,0,0,0.8297872340425532,0.8263636363636364,0.8278388278388278,0.6563071297989032,0.9418181818181818,0.34078216611311035,0.09876025547372536,0.19782520830631256,0.7727272727272727,0.8095238095238095,0.88,0.8461538461538461
92,23,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2342534214258194,0.2677929699420929,0.2677929699420929,0.5020464062690735,4.754467439651502,0,0,0.8723404255319149,0.8772727272727273,0.8722826086956521,0.7464028776978417,0.9418181818181818,0.29989657325949653,0.08296202091460533,0.18305325508117676,0.9545454545454546,0.875,0.8,0.8695652173913043
92,23,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.23670817911624908,0.274435818195343,0.26656001806259155,0.5032681822776794,4.754467439651502,0,0,0.8723404255319149,0.8772727272727273,0.8722826086956521,0.7464028776978417,0.9436363636363636,0.30712764184390995,0.08761786907277208,0.1834980994462967,0.9545454545454546,0.875,0.8,0.8695652173913043
92,24,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.29473036527633667,0.3184652030467987,0.3184652030467987,0.613195538520813,5.350732278823873,0,0,0.9148936170212766,0.9145454545454546,0.9145454545454546,0.8290909090909091,0.96,0.27122255165015513,0.09939288205288827,0.15402767062187195,0.9090909090909091,0.9090909090909091,0.92,0.92
92,24,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.29381194710731506,0.3186630308628082,0.31830906867980957,0.6121209859848022,5.350732278823873,0,0,0.8936170212765957,0.8918181818181818,0.8928408572731419,0.7857793983591613,0.96,0.2732881246576226,0.07868713013669278,0.15460754930973053,0.8636363636363636,0.8837209302325582,0.92,0.9019607843137256
